Matricula,UF,Admissão,Sindicato do Colaborador,Competência,Dias,VALOR DIÁRIO VR,TOTAL,Custo empresa,Desconto profissional,OBS GERAL
33794,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
34492,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35170,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
32662,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
30739,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
31460,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
31514,SP,,SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.,2025-05,22,37.5,825.0,660.0,165.0,Trabalhando
35654,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
25609,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
27732,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33040,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35653,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34764,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31968,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35369,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34820,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33858,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34415,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34466,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35219,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
28927,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35239,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32957,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35736,PR,07/04/2025,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
26210,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
26268,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
26095,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
27212,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
29037,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34239,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33881,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33818,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33816,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
26161,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
26042,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
26084,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34238,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31154,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33392,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34228,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34945,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30572,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31614,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
25290,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34361,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31022,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31938,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34556,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34889,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31301,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31611,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30373,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32563,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31113,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33083,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32118,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
26876,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31465,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31757,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34032,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
25342,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32265,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35605,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33753,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34737,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34360,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33766,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30483,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31574,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32267,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33427,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32008,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33585,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33223,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35123,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32032,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32067,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31704,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35019,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35165,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33719,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35217,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35781,PR,28/04/2025,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,13,35.0,455.0,364.0,91.0,Trabalhando | Admissão em 28/04/2025
35773,PR,22/04/2025,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,17,35.0,595.0,476.0,119.0,Trabalhando | Admissão em 22/04/2025
35774,PR,22/04/2025,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,17,35.0,595.0,476.0,119.0,Trabalhando | Admissão em 22/04/2025
31129,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33337,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
27005,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33919,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34156,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34165,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35741,PR,07/04/2025,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34167,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34168,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32033,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30530,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34166,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31509,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34680,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33619,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
25670,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando | Desligado em 15/05/2025 (proporcional)
32805,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34432,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34418,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34610,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34651,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35152,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35683,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35062,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35064,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35046,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32055,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33945,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34374,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33638,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
33160,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31007,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34452,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
27059,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31746,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35027,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31701,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
34598,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
26174,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
25614,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31698,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32903,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
24316,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
32020,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30621,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
25330,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35688,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
35014,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
26702,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
31033,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
30039,PR,,SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA,2025-05,22,35.0,770.0,616.0,154.0,Trabalhando
